event_id,store_id,event_name,start_date,finish_date
2629,37,Manager's Special,2022-01-04,2022-01-08
2630,37,Inventory Liquidation Sale,2022-02-09,2022-02-15
2631,37,Grand Opening Celebration,2022-03-09,2022-03-15
2632,37,Mega Sale,2022-04-10,2022-04-17
2633,37,Mega Sale,2022-05-05,2022-05-09
2634,37,Anniversary Sale,2022-06-01,2022-06-05
2635,37,Flash Sale Frenzy,2022-07-07,2022-07-12
2636,37,Anniversary Sale,2022-08-04,2022-08-07
2637,37,Customer Appreciation Week,2022-09-03,2022-09-08
2638,37,Friends and Family Discount Days,2022-10-02,2022-10-07
2639,37,Flash Sale Frenzy,2022-11-01,2022-11-07
2640,37,Grand Opening Celebration,2022-12-06,2022-12-09
2641,37,Midnight Madness,2023-01-04,2023-01-09
2642,37,Flash Sale Frenzy,2023-02-10,2023-02-15
2643,37,Last Chance to Save,2023-03-06,2023-03-12
2644,37,Grand Opening Celebration,2023-04-01,2023-04-05
2645,37,Seasonal Discount Event,2023-05-10,2023-05-16
2646,37,Seasonal Discount Event,2023-06-02,2023-06-05
2647,37,Mega Sale,2023-07-05,2023-07-12
2648,37,Flash Sale Frenzy,2023-08-10,2023-08-16
2649,37,Anniversary Sale,2023-09-05,2023-09-10
2650,37,Midnight Madness,2023-10-09,2023-10-15
2651,37,Mega Sale,2023-11-08,2023-11-14
2652,37,Friends and Family Discount Days,2023-12-03,2023-12-10
2653,37,Inventory Liquidation Sale,2024-01-07,2024-01-13
2654,37,Grand Opening Celebration,2024-02-03,2024-02-06
2655,37,Manager's Special,2024-03-04,2024-03-09
2656,37,Buy One Get One Free (BOGO) Event,2024-04-06,2024-04-12
2657,37,Friends and Family Discount Days,2024-05-05,2024-05-09
2658,37,Friends and Family Discount Days,2024-06-06,2024-06-10
2659,37,Manager's Special,2024-07-09,2024-07-13
2660,37,Manager's Special,2024-08-05,2024-08-12
2661,37,Manager's Special,2024-09-10,2024-09-17
2662,37,Seasonal Discount Event,2024-10-06,2024-10-10
2663,37,Friends and Family Discount Days,2024-11-03,2024-11-06
2664,37,Anniversary Sale,2024-12-09,2024-12-14
2665,38,Last Chance to Save,2019-01-01,2019-01-06
2666,38,Anniversary Sale,2019-02-01,2019-02-05
2667,38,Buy One Get One Free (BOGO) Event,2019-03-02,2019-03-08
2668,38,Anniversary Sale,2019-04-04,2019-04-10
2669,38,Seasonal Discount Event,2019-05-05,2019-05-09
2670,38,Midnight Madness,2019-06-08,2019-06-12
2671,38,Midnight Madness,2019-07-02,2019-07-06
2672,38,Buy One Get One Free (BOGO) Event,2019-08-03,2019-08-08
2673,38,Friends and Family Discount Days,2019-09-05,2019-09-11
2674,38,Friends and Family Discount Days,2019-10-09,2019-10-16
2675,38,Inventory Liquidation Sale,2019-11-07,2019-11-11
2676,38,Friends and Family Discount Days,2019-12-08,2019-12-14
2677,38,Last Chance to Save,2020-01-05,2020-01-09
2678,38,Manager's Special,2020-02-10,2020-02-14
2679,38,Friends and Family Discount Days,2020-03-01,2020-03-04
2680,38,Inventory Liquidation Sale,2020-04-03,2020-04-09
2681,38,Buy One Get One Free (BOGO) Event,2020-05-09,2020-05-13
2682,38,Friends and Family Discount Days,2020-06-06,2020-06-09
2683,38,Inventory Liquidation Sale,2020-07-06,2020-07-09
2684,38,Seasonal Discount Event,2020-08-08,2020-08-15
2685,38,Grand Opening Celebration,2020-09-04,2020-09-07
2686,38,Midnight Madness,2020-10-03,2020-10-08
2687,38,Manager's Special,2020-11-01,2020-11-06
2688,38,Last Chance to Save,2020-12-07,2020-12-10
2689,38,Last Chance to Save,2021-01-07,2021-01-12
2690,38,Friends and Family Discount Days,2021-02-10,2021-02-16
2691,38,Grand Opening Celebration,2021-03-03,2021-03-09
2692,38,Friends and Family Discount Days,2021-04-05,2021-04-10
2693,38,Inventory Liquidation Sale,2021-05-01,2021-05-07
2694,38,Customer Appreciation Week,2021-06-09,2021-06-15
2695,38,Mega Sale,2021-07-07,2021-07-11
2696,38,Midnight Madness,2021-08-08,2021-08-15
2697,38,Customer Appreciation Week,2021-09-08,2021-09-14
2698,38,Friends and Family Discount Days,2021-10-08,2021-10-11
2699,38,Flash Sale Frenzy,2021-11-02,2021-11-09
2700,38,Last Chance to Save,2021-12-10,2021-12-14
2701,38,Seasonal Discount Event,2022-01-10,2022-01-13
2702,38,Inventory Liquidation Sale,2022-02-07,2022-02-13
2703,38,Anniversary Sale,2022-03-08,2022-03-11
2704,38,Anniversary Sale,2022-04-03,2022-04-07
2705,38,Manager's Special,2022-05-08,2022-05-15
2706,38,Grand Opening Celebration,2022-06-03,2022-06-08
2707,38,Buy One Get One Free (BOGO) Event,2022-07-06,2022-07-10
2708,38,Inventory Liquidation Sale,2022-08-09,2022-08-14
2709,38,Midnight Madness,2022-09-01,2022-09-04
2710,38,Midnight Madness,2022-10-10,2022-10-17
2711,38,Inventory Liquidation Sale,2022-11-09,2022-11-12
2712,38,Grand Opening Celebration,2022-12-05,2022-12-11
2713,38,Customer Appreciation Week,2023-01-10,2023-01-15
2714,38,Seasonal Discount Event,2023-02-10,2023-02-13
2715,38,Manager's Special,2023-03-09,2023-03-15
2716,38,Mega Sale,2023-04-05,2023-04-12
2717,38,Manager's Special,2023-05-09,2023-05-15
2718,38,Seasonal Discount Event,2023-06-05,2023-06-12
2719,38,Seasonal Discount Event,2023-07-04,2023-07-08
2720,38,Anniversary Sale,2023-08-04,2023-08-11
2721,38,Flash Sale Frenzy,2023-09-03,2023-09-09
2722,38,Mega Sale,2023-10-07,2023-10-14
2723,38,Inventory Liquidation Sale,2023-11-01,2023-11-05
2724,38,Inventory Liquidation Sale,2023-12-06,2023-12-11
2725,38,Seasonal Discount Event,2024-01-08,2024-01-15
2726,38,Customer Appreciation Week,2024-02-05,2024-02-10
2727,38,Inventory Liquidation Sale,2024-03-07,2024-03-12
2728,38,Midnight Madness,2024-04-01,2024-04-08
2729,38,Flash Sale Frenzy,2024-05-05,2024-05-11
2730,38,Buy One Get One Free (BOGO) Event,2024-06-04,2024-06-07
2731,38,Mega Sale,2024-07-02,2024-07-06
2732,38,Flash Sale Frenzy,2024-08-03,2024-08-07
2733,38,Customer Appreciation Week,2024-09-08,2024-09-13
2734,38,Anniversary Sale,2024-10-05,2024-10-08
2735,38,Flash Sale Frenzy,2024-11-03,2024-11-09
2736,38,Grand Opening Celebration,2024-12-05,2024-12-09
2737,39,Seasonal Discount Event,2019-01-06,2019-01-09
2738,39,Last Chance to Save,2019-02-05,2019-02-10
2739,39,Customer Appreciation Week,2019-03-08,2019-03-12
2740,39,Friends and Family Discount Days,2019-04-05,2019-04-12
2741,39,Flash Sale Frenzy,2019-05-07,2019-05-13
2742,39,Flash Sale Frenzy,2019-06-03,2019-06-08
2743,39,Inventory Liquidation Sale,2019-07-08,2019-07-14
2744,39,Anniversary Sale,2019-08-04,2019-08-11
2745,39,Flash Sale Frenzy,2019-09-09,2019-09-12
2746,39,Inventory Liquidation Sale,2019-10-02,2019-10-05
2747,39,Anniversary Sale,2019-11-03,2019-11-08
2748,39,Customer Appreciation Week,2019-12-09,2019-12-16
2749,39,Manager's Special,2020-01-07,2020-01-12
2750,39,Friends and Family Discount Days,2020-02-08,2020-02-15
2751,39,Midnight Madness,2020-03-10,2020-03-17
2752,39,Grand Opening Celebration,2020-04-10,2020-04-16
2753,39,Last Chance to Save,2020-05-04,2020-05-08
2754,39,Last Chance to Save,2020-06-04,2020-06-08
2755,39,Mega Sale,2020-07-04,2020-07-08
2756,39,Mega Sale,2020-08-08,2020-08-14
2757,39,Mega Sale,2020-09-09,2020-09-13
2758,39,Mega Sale,2020-10-07,2020-10-14
2759,39,Last Chance to Save,2020-11-09,2020-11-13
2760,39,Customer Appreciation Week,2020-12-09,2020-12-12
2761,39,Inventory Liquidation Sale,2021-01-04,2021-01-11
2762,39,Seasonal Discount Event,2021-02-07,2021-02-14
2763,39,Friends and Family Discount Days,2021-03-07,2021-03-12
2764,39,Flash Sale Frenzy,2021-04-03,2021-04-07
2765,39,Customer Appreciation Week,2021-05-01,2021-05-07
2766,39,Manager's Special,2021-06-10,2021-06-17
2767,39,Midnight Madness,2021-07-08,2021-07-15
2768,39,Inventory Liquidation Sale,2021-08-04,2021-08-09
2769,39,Flash Sale Frenzy,2021-09-02,2021-09-09
2770,39,Last Chance to Save,2021-10-09,2021-10-12
2771,39,Grand Opening Celebration,2021-11-09,2021-11-14
2772,39,Last Chance to Save,2021-12-07,2021-12-10
2773,39,Manager's Special,2022-01-04,2022-01-08
2774,39,Buy One Get One Free (BOGO) Event,2022-02-03,2022-02-10
2775,39,Last Chance to Save,2022-03-06,2022-03-09
2776,39,Mega Sale,2022-04-07,2022-04-13
2777,39,Flash Sale Frenzy,2022-05-03,2022-05-09
2778,39,Manager's Special,2022-06-07,2022-06-11
2779,39,Mega Sale,2022-07-02,2022-07-05
2780,39,Inventory Liquidation Sale,2022-08-07,2022-08-13
2781,39,Inventory Liquidation Sale,2022-09-08,2022-09-15
2782,39,Grand Opening Celebration,2022-10-08,2022-10-12
2783,39,Seasonal Discount Event,2022-11-10,2022-11-16
2784,39,Friends and Family Discount Days,2022-12-09,2022-12-12
2785,39,Last Chance to Save,2023-01-01,2023-01-06
2786,39,Manager's Special,2023-02-10,2023-02-16
2787,39,Buy One Get One Free (BOGO) Event,2023-03-07,2023-03-14
2788,39,Last Chance to Save,2023-04-10,2023-04-14
2789,39,Midnight Madness,2023-05-01,2023-05-06
2790,39,Midnight Madness,2023-06-08,2023-06-13
2791,39,Anniversary Sale,2023-07-07,2023-07-11
2792,39,Buy One Get One Free (BOGO) Event,2023-08-03,2023-08-09
2793,39,Friends and Family Discount Days,2023-09-01,2023-09-05
2794,39,Midnight Madness,2023-10-03,2023-10-08
2795,39,Mega Sale,2023-11-08,2023-11-14
2796,39,Midnight Madness,2023-12-07,2023-12-12
2797,39,Friends and Family Discount Days,2024-01-09,2024-01-16
2798,39,Buy One Get One Free (BOGO) Event,2024-02-10,2024-02-13
2799,39,Last Chance to Save,2024-03-09,2024-03-15
2800,39,Grand Opening Celebration,2024-04-02,2024-04-06
2801,39,Flash Sale Frenzy,2024-05-10,2024-05-15
2802,39,Anniversary Sale,2024-06-07,2024-06-11
2803,39,Customer Appreciation Week,2024-07-08,2024-07-12
2804,39,Buy One Get One Free (BOGO) Event,2024-08-08,2024-08-14
2805,39,Midnight Madness,2024-09-10,2024-09-17
2806,39,Customer Appreciation Week,2024-10-08,2024-10-12
2807,39,Grand Opening Celebration,2024-11-09,2024-11-14
2808,39,Anniversary Sale,2024-12-01,2024-12-07
2809,40,Flash Sale Frenzy,2019-01-09,2019-01-14
2810,40,Midnight Madness,2019-02-09,2019-02-14
2811,40,Mega Sale,2019-03-01,2019-03-04
2812,40,Last Chance to Save,2019-04-10,2019-04-17
2813,40,Mega Sale,2019-05-07,2019-05-13
2814,40,Manager's Special,2019-06-10,2019-06-14
2815,40,Seasonal Discount Event,2019-07-05,2019-07-10
2816,40,Seasonal Discount Event,2019-08-01,2019-08-06
2817,40,Friends and Family Discount Days,2019-09-05,2019-09-12
2818,40,Anniversary Sale,2019-10-05,2019-10-12
2819,40,Inventory Liquidation Sale,2019-11-04,2019-11-09
2820,40,Seasonal Discount Event,2019-12-10,2019-12-16
2821,40,Customer Appreciation Week,2020-01-05,2020-01-09
2822,40,Buy One Get One Free (BOGO) Event,2020-02-06,2020-02-10
2823,40,Grand Opening Celebration,2020-03-05,2020-03-12
2824,40,Last Chance to Save,2020-04-07,2020-04-10
2825,40,Seasonal Discount Event,2020-05-01,2020-05-07
2826,40,Inventory Liquidation Sale,2020-06-10,2020-06-17
2827,40,Manager's Special,2020-07-08,2020-07-14
2828,40,Flash Sale Frenzy,2020-08-03,2020-08-07
2829,40,Flash Sale Frenzy,2020-09-07,2020-09-12
2830,40,Grand Opening Celebration,2020-10-02,2020-10-07
2831,40,Midnight Madness,2020-11-04,2020-11-07
2832,40,Anniversary Sale,2020-12-03,2020-12-09
2833,40,Anniversary Sale,2021-01-03,2021-01-09
2834,40,Customer Appreciation Week,2021-02-01,2021-02-07
2835,40,Grand Opening Celebration,2021-03-10,2021-03-16
2836,40,Seasonal Discount Event,2021-04-07,2021-04-14
2837,40,Midnight Madness,2021-05-09,2021-05-12
2838,40,Customer Appreciation Week,2021-06-02,2021-06-07
2839,40,Customer Appreciation Week,2021-07-04,2021-07-11
2840,40,Grand Opening Celebration,2021-08-10,2021-08-13
2841,40,Friends and Family Discount Days,2021-09-07,2021-09-14
2842,40,Friends and Family Discount Days,2021-10-03,2021-10-06
2843,40,Inventory Liquidation Sale,2021-11-06,2021-11-09
2844,40,Anniversary Sale,2021-12-01,2021-12-07
2845,40,Last Chance to Save,2022-01-10,2022-01-13
2846,40,Customer Appreciation Week,2022-02-06,2022-02-13
2847,40,Customer Appreciation Week,2022-03-10,2022-03-14
2848,40,Last Chance to Save,2022-04-03,2022-04-07
2849,40,Buy One Get One Free (BOGO) Event,2022-05-05,2022-05-10
2850,40,Customer Appreciation Week,2022-06-07,2022-06-12
2851,40,Flash Sale Frenzy,2022-07-04,2022-07-08
2852,40,Flash Sale Frenzy,2022-08-02,2022-08-07
2853,40,Seasonal Discount Event,2022-09-09,2022-09-16
2854,40,Buy One Get One Free (BOGO) Event,2022-10-05,2022-10-08
2855,40,Midnight Madness,2022-11-10,2022-11-17
2856,40,Last Chance to Save,2022-12-06,2022-12-09
2857,40,Inventory Liquidation Sale,2023-01-07,2023-01-14
2858,40,Last Chance to Save,2023-02-04,2023-02-08
2859,40,Anniversary Sale,2023-03-04,2023-03-11
2860,40,Friends and Family Discount Days,2023-04-06,2023-04-12
2861,40,Last Chance to Save,2023-05-06,2023-05-13
2862,40,Anniversary Sale,2023-06-08,2023-06-11
2863,40,Customer Appreciation Week,2023-07-07,2023-07-14
2864,40,Customer Appreciation Week,2023-08-02,2023-08-05
2865,40,Grand Opening Celebration,2023-09-04,2023-09-10
2866,40,Friends and Family Discount Days,2023-10-02,2023-10-06
2867,40,Mega Sale,2023-11-08,2023-11-13
2868,40,Anniversary Sale,2023-12-09,2023-12-12
2869,40,Friends and Family Discount Days,2024-01-08,2024-01-12
2870,40,Anniversary Sale,2024-02-07,2024-02-14
2871,40,Last Chance to Save,2024-03-04,2024-03-11
2872,40,Flash Sale Frenzy,2024-04-02,2024-04-07
2873,40,Customer Appreciation Week,2024-05-03,2024-05-10
2874,40,Inventory Liquidation Sale,2024-06-09,2024-06-16
2875,40,Last Chance to Save,2024-07-10,2024-07-17
2876,40,Grand Opening Celebration,2024-08-03,2024-08-10
2877,40,Last Chance to Save,2024-09-04,2024-09-07
2878,40,Manager's Special,2024-10-03,2024-10-10
2879,40,Buy One Get One Free (BOGO) Event,2024-11-01,2024-11-06
2880,40,Flash Sale Frenzy,2024-12-02,2024-12-09
2881,41,Customer Appreciation Week,2019-01-01,2019-01-06
2882,41,Grand Opening Celebration,2019-02-01,2019-02-08
2883,41,Midnight Madness,2019-03-02,2019-03-09
2884,41,Friends and Family Discount Days,2019-04-03,2019-04-09
2885,41,Anniversary Sale,2019-05-05,2019-05-12
2886,41,Customer Appreciation Week,2019-06-09,2019-06-16
2887,41,Grand Opening Celebration,2019-07-06,2019-07-11
2888,41,Last Chance to Save,2019-08-09,2019-08-12
2889,41,Mega Sale,2019-09-05,2019-09-10
2890,41,Anniversary Sale,2019-10-10,2019-10-14
2891,41,Mega Sale,2019-11-07,2019-11-12
2892,41,Buy One Get One Free (BOGO) Event,2019-12-08,2019-12-11
2893,41,Last Chance to Save,2020-01-03,2020-01-09
2894,41,Manager's Special,2020-02-01,2020-02-06
2895,41,Buy One Get One Free (BOGO) Event,2020-03-09,2020-03-15
2896,41,Buy One Get One Free (BOGO) Event,2020-04-09,2020-04-15
2897,41,Anniversary Sale,2020-05-06,2020-05-12
2898,41,Grand Opening Celebration,2020-06-03,2020-06-07
2899,41,Anniversary Sale,2020-07-01,2020-07-06
2900,41,Grand Opening Celebration,2020-08-01,2020-08-08
2901,41,Manager's Special,2020-09-05,2020-09-10
2902,41,Manager's Special,2020-10-07,2020-10-10
2903,41,Customer Appreciation Week,2020-11-01,2020-11-04
2904,41,Flash Sale Frenzy,2020-12-04,2020-12-09
2905,41,Anniversary Sale,2021-01-07,2021-01-13
2906,41,Manager's Special,2021-02-06,2021-02-12
2907,41,Grand Opening Celebration,2021-03-01,2021-03-06
2908,41,Anniversary Sale,2021-04-06,2021-04-13
2909,41,Anniversary Sale,2021-05-09,2021-05-14
2910,41,Manager's Special,2021-06-06,2021-06-12
2911,41,Grand Opening Celebration,2021-07-06,2021-07-12
2912,41,Mega Sale,2021-08-10,2021-08-14
2913,41,Inventory Liquidation Sale,2021-09-10,2021-09-14
2914,41,Last Chance to Save,2021-10-02,2021-10-09
2915,41,Buy One Get One Free (BOGO) Event,2021-11-08,2021-11-13
2916,41,Midnight Madness,2021-12-08,2021-12-12
2917,41,Last Chance to Save,2022-01-10,2022-01-13
2918,41,Seasonal Discount Event,2022-02-04,2022-02-09
2919,41,Flash Sale Frenzy,2022-03-02,2022-03-09
2920,41,Seasonal Discount Event,2022-04-07,2022-04-10
2921,41,Last Chance to Save,2022-05-02,2022-05-05
2922,41,Flash Sale Frenzy,2022-06-08,2022-06-14
2923,41,Buy One Get One Free (BOGO) Event,2022-07-08,2022-07-11
2924,41,Buy One Get One Free (BOGO) Event,2022-08-03,2022-08-08
2925,41,Manager's Special,2022-09-04,2022-09-08
2926,41,Friends and Family Discount Days,2022-10-02,2022-10-05
2927,41,Manager's Special,2022-11-10,2022-11-13
2928,41,Flash Sale Frenzy,2022-12-07,2022-12-13
2929,41,Manager's Special,2023-01-03,2023-01-07
2930,41,Inventory Liquidation Sale,2023-02-08,2023-02-12
2931,41,Manager's Special,2023-03-09,2023-03-12
2932,41,Midnight Madness,2023-04-04,2023-04-07
2933,41,Last Chance to Save,2023-05-09,2023-05-13
2934,41,Friends and Family Discount Days,2023-06-05,2023-06-10
2935,41,Flash Sale Frenzy,2023-07-04,2023-07-10
2936,41,Mega Sale,2023-08-01,2023-08-05
2937,41,Buy One Get One Free (BOGO) Event,2023-09-07,2023-09-11
2938,41,Midnight Madness,2023-10-03,2023-10-10
2939,41,Inventory Liquidation Sale,2023-11-05,2023-11-09
2940,41,Customer Appreciation Week,2023-12-07,2023-12-12
2941,41,Grand Opening Celebration,2024-01-09,2024-01-15
2942,41,Grand Opening Celebration,2024-02-09,2024-02-12
2943,41,Seasonal Discount Event,2024-03-06,2024-03-13
2944,41,Anniversary Sale,2024-04-01,2024-04-04
2945,41,Seasonal Discount Event,2024-05-06,2024-05-13
2946,41,Last Chance to Save,2024-06-06,2024-06-10
2947,41,Mega Sale,2024-07-02,2024-07-07
2948,41,Inventory Liquidation Sale,2024-08-06,2024-08-09
2949,41,Friends and Family Discount Days,2024-09-06,2024-09-11
2950,41,Midnight Madness,2024-10-09,2024-10-14
2951,41,Inventory Liquidation Sale,2024-11-09,2024-11-12
2952,41,Mega Sale,2024-12-01,2024-12-07
2953,42,Inventory Liquidation Sale,2019-01-10,2019-01-15
2954,42,Last Chance to Save,2019-02-02,2019-02-07
2955,42,Mega Sale,2019-03-09,2019-03-12
2956,42,Customer Appreciation Week,2019-04-02,2019-04-07
2957,42,Buy One Get One Free (BOGO) Event,2019-05-07,2019-05-13
2958,42,Friends and Family Discount Days,2019-06-10,2019-06-17
2959,42,Customer Appreciation Week,2019-07-05,2019-07-08
2960,42,Inventory Liquidation Sale,2019-08-02,2019-08-05
2961,42,Anniversary Sale,2019-09-07,2019-09-12
2962,42,Grand Opening Celebration,2019-10-03,2019-10-09
2963,42,Grand Opening Celebration,2019-11-07,2019-11-14
2964,42,Mega Sale,2019-12-06,2019-12-11
2965,42,Customer Appreciation Week,2020-01-06,2020-01-10
2966,42,Manager's Special,2020-02-07,2020-02-11
2967,42,Inventory Liquidation Sale,2020-03-08,2020-03-14
2968,42,Grand Opening Celebration,2020-04-06,2020-04-13
2969,42,Last Chance to Save,2020-05-06,2020-05-13
2970,42,Last Chance to Save,2020-06-01,2020-06-05
2971,42,Manager's Special,2020-07-04,2020-07-09
2972,42,Buy One Get One Free (BOGO) Event,2020-08-03,2020-08-07
2973,42,Mega Sale,2020-09-02,2020-09-08
2974,42,Flash Sale Frenzy,2020-10-03,2020-10-09
2975,42,Grand Opening Celebration,2020-11-05,2020-11-12
2976,42,Buy One Get One Free (BOGO) Event,2020-12-10,2020-12-13
2977,42,Mega Sale,2021-01-07,2021-01-10
2978,42,Buy One Get One Free (BOGO) Event,2021-02-07,2021-02-11
2979,42,Mega Sale,2021-03-09,2021-03-13
2980,42,Grand Opening Celebration,2021-04-04,2021-04-09
2981,42,Mega Sale,2021-05-01,2021-05-06
2982,42,Midnight Madness,2021-06-04,2021-06-07
2983,42,Manager's Special,2021-07-06,2021-07-09
2984,42,Manager's Special,2021-08-04,2021-08-07
2985,42,Manager's Special,2021-09-04,2021-09-09
2986,42,Grand Opening Celebration,2021-10-02,2021-10-05
2987,42,Inventory Liquidation Sale,2021-11-01,2021-11-05
2988,42,Inventory Liquidation Sale,2021-12-09,2021-12-14
2989,42,Inventory Liquidation Sale,2022-01-04,2022-01-09
2990,42,Buy One Get One Free (BOGO) Event,2022-02-08,2022-02-15
2991,42,Midnight Madness,2022-03-08,2022-03-12
2992,42,Seasonal Discount Event,2022-04-03,2022-04-07
2993,42,Last Chance to Save,2022-05-02,2022-05-08
2994,42,Grand Opening Celebration,2022-06-02,2022-06-09
2995,42,Seasonal Discount Event,2022-07-07,2022-07-14
2996,42,Flash Sale Frenzy,2022-08-03,2022-08-08
2997,42,Mega Sale,2022-09-09,2022-09-14
2998,42,Manager's Special,2022-10-09,2022-10-14
2999,42,Manager's Special,2022-11-04,2022-11-07
3000,42,Midnight Madness,2022-12-06,2022-12-12
3001,42,Buy One Get One Free (BOGO) Event,2023-01-01,2023-01-08
3002,42,Inventory Liquidation Sale,2023-02-05,2023-02-11
3003,42,Buy One Get One Free (BOGO) Event,2023-03-01,2023-03-07
3004,42,Midnight Madness,2023-04-10,2023-04-16
3005,42,Flash Sale Frenzy,2023-05-10,2023-05-16
3006,42,Friends and Family Discount Days,2023-06-08,2023-06-13
3007,42,Grand Opening Celebration,2023-07-06,2023-07-12
3008,42,Inventory Liquidation Sale,2023-08-10,2023-08-17
3009,42,Anniversary Sale,2023-09-07,2023-09-10
3010,42,Mega Sale,2023-10-04,2023-10-09
3011,42,Buy One Get One Free (BOGO) Event,2023-11-03,2023-11-08
